Id_Key,Dept,Dept,Gender,Age,Total Comp,District,SSC_RES,HSC,CGPA,SSC_Board,HSC_Board,GroupOrSubject,TotalDue,ScholarshipCount,WaiverCount,ReAdmission,TotalLateRegFineCount,StudyDurationAtUiu,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Status
1283,BBA,1,2,24,9,0,5,5,4,5,5,SCIENCE,0,1,1,0,0,1,5,5,5,0,0,0,0,0,0,0,Dropout
1284,BBA,1,1,26,69,0,5,5,2,5,5,Science,23000,0,11,0,7,12,1,1,1,1,1,1,2,3,3.33,3.33,Dropout
1285,BBA,1,1,23,39,0,5,5,3.02,1,5,Business Studies,37000,0,5,0,0,5,1,5,4.33,4.33,4.67,5,4,4.33,4.67,4,Dropout
1286,BBA,1,1,25,21,0,4.81,5,1.77,11,11,Business Studies,0,0,6,0,1,6,1,1,1,1,1,1,1,1,1,1,Dropout
1287,BBA,1,1,25,12,0,4.06,3.5,1,5,5,BUSINESS STUDIES,0,0,0,0,2,4,1,1,1,2,1,1,1,1,1,3.67,Dropout
1288,BBA,1,1,25,63,0,3.2,4.1,2.97,7,7,Mix,-6,0,0,0,1,7,3.33,4.67,3.33,3,1,4,4,4,2.33,5,Dropout
1289,BBA,1,2,24,18,0,4.63,3.83,1.61,11,11,Humanities,0,0,2,0,1,2,2,3.33,2,2.67,2,3.67,0,0,0,0,Dropout
1290,BBA,1,2,25,18,0,5,3.92,1.78,6,11,Business Studies,200,0,0,0,0,2,2,2.67,2,3.33,2.67,4,0,0,0,0,Dropout
1291,BBA,1,2,23,120,0,5,4.75,3.38,5,5,Business Studies,0,5,0,0,0,14,1,4.67,4.33,4,3.67,4.33,5,3.67,5,4.67,Dropout
1292,BBA,1,1,24,9,0,2.4,3.3,3.89,7,13,SCIENCE,0,1,0,0,0,1,4.67,5,5,0,0,0,0,0,0,0,Dropout
1293,BBA,1,2,25,18,0,3.4,3.5,2.37,7,7,"Mathematics, Accounting, Business Studies",0,1,0,0,0,3,1,1,1,5,5,4.67,4.67,3.67,4.33,0,Dropout
1294,BBA,1,1,28,18,0,5,4.3,3.17,6,6,Science,0,0,0,0,0,2,4.33,4,3.33,5,4,4.33,0,0,0,0,Dropout
1295,BBA,1,1,25,0,0,2.4,3.1,0,7,10,Commerce,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1296,BBA,1,1,26,63,0,5,5,2.2,5,5,SCIENCE,35000,0,11,0,2,11,3,2.33,3.33,3,1,3.67,3.33,3.67,3.67,4.33,Dropout
1297,BBA,1,1,24,132,0,4.69,5,3.02,5,5,Science,0,3,25,0,0,15,3,4,4.33,3.67,2.33,4,2.67,4,3,2,Complete
1298,BBA,1,1,26,120,0,2.8,3.1,3.71,7,13,"Science, Social Studies, Maths, English writing, English Reading",0,7,0,0,0,13,1,5,4.33,5,4.33,4.67,4.33,4.67,4.33,4,Dropout
1299,BBA,1,1,24,9,0,4.69,4.08,0.72,8,5,Business Studies,38000,0,0,0,1,3,1,1,2,1,1,1,3.33,2,0,0,Dropout
1300,BBA,1,1,24,9,0,4.38,4,0.81,5,5,Business Studies,0,0,0,0,1,3,1,1,1,1,1,1,2,4.67,2,0,Dropout
1301,BBA,1,2,26,132,0,3,4.6,3.89,7,13,"Language Arts- Reading, Language Arts- Writing, Social Studies, Mathematics, Science.",0,12,14,0,1,14,5,5,5,5,5,5,5,5,5,5,Complete
1302,BBA,1,2,26,123,0,5,4.2,2.98,5,5,Business studies,-100,3,12,0,4,13,2.33,3.67,2.67,3.67,3,3,5,3.67,4.33,5,Complete
1303,BBA,1,2,24,24,0,5,4.42,2.37,11,11,Business Studies,37000,0,2,0,2,3,3.33,4.33,4.33,2.67,2.33,1,3,4.33,2.67,0,Dropout
1304,BBA,1,2,25,15,0,5,4.58,1,5,5,Science,0,0,0,0,0,3,1,1,1,2.67,3.33,2,1,2.67,2.33,0,Dropout
1305,BBA,1,1,24,9,0,4.06,3.75,1.89,5,5,Business Studies,37000,0,0,0,0,1,4.33,2,2.33,0,0,0,0,0,0,0,Dropout
1306,BBA,1,2,24,27,0,5,5,2.28,8,8,Humanities,0,1,3,0,0,4,1,1,1,2.33,4.33,3.33,4.67,4,3.67,4.67,Dropout
1307,BBA,1,2,23,54,0,5,4.42,1.95,5,5,Business Studies,0,0,0,0,0,8,4.33,3,3.33,1,1,2.67,2.67,2.67,2,1,Dropout
1308,BBA,1,1,27,9,0,3.75,4.2,1.39,5,5,business studies,0,0,0,0,0,2,1,1,1,3.67,3,4.67,0,0,0,0,Dropout
1309,BBA,1,1,26,27,0,4.38,4.17,2.11,5,5,Commerce,37000,0,0,0,0,3,3.67,2.33,3,3.33,2,3,3.33,4.67,2.67,0,Dropout
1310,BBA,1,2,27,123,0,4.56,4.3,3.09,5,5,BUSINESS STUDIES,0,1,0,0,0,11,4,4,4,5,5,4,3.33,4.67,4.67,2.67,Complete
1311,BBA,1,1,24,24,0,4.44,4,1.78,11,5,SCIENCE,0,0,0,0,0,4,2,3.67,1,3.33,2.33,4,1,1,3.67,3,Dropout
1312,BBA,1,1,30,33,0,3.88,3.1,1.75,5,13,G.E.D,-290,0,0,0,1,6,2,1,1,2,1,3.67,2,1,2.33,2.33,Dropout
1313,BBA,1,1,30,123,0,2.8,3.3,2.44,7,13,commerce,-14,0,0,0,6,15,3.67,2,1,2.33,3,3.67,3.33,3.33,3,3.33,Complete
1314,BBA,1,1,24,0,0,5,4.08,0,12,12,SCIENCE,-13000,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,Dropout
1315,BBA,1,2,25,36,0,4.81,4.9,1.86,11,11,Bussiness Studies,0,0,0,0,2,5,2.67,2.67,3.33,3.67,2.33,2.67,2.67,1,2,2.33,Dropout
1316,BBA,1,1,25,3,0,4.44,3.5,0.75,5,5,Business Studies,0,0,0,0,0,4,1,1,1,1,1,1,1,1,4,0,Dropout
1317,BBA,1,1,24,105,0,5,5,3.43,5,5,Science,0,3,10,0,3,14,5,5,5,5,5,5,4.67,4.33,1,5,Dropout
1318,BBA,1,2,24,9,0,5,4.83,1.5,5,5,SCIENCE,37000,0,0,0,0,2,1,1,1,4,4,4,0,0,0,0,Dropout
1319,BBA,1,2,29,105,0,4.6,3,3.32,7,7,commerce,-50,6,7,0,2,8,1,1,4.33,1,5,4.67,5,5,5,4.67,Dropout
1320,BBA,1,2,28,48,0,5,5,1.7,5,5,Science,54000,0,10,0,4,11,1,1,1,1,1,1,1,1,1,2.33,Dropout
1321,BBA,1,1,27,42,0,0,0,1.82,0,0,0,36000,0,9,0,0,9,1,1,1,1,1,1,1,1,1,1,Dropout
1322,BBA,1,1,26,15,0,4.56,4.33,1.29,5,5,Business studies,34496,0,0,0,0,6,1,1,1,2,1,2,3,1,2.67,4,Dropout
1323,BBA,1,2,24,123,0,5,5,3.87,5,5,Science,0,11,3,0,0,13,4.67,5,5,5,5,5,5,5,5,5,Complete
1324,BBA,1,1,24,3,0,5,3.75,0.5,4,5,Business Studies,37000,0,0,0,0,2,1,1,1,1,3,1,0,0,0,0,Dropout
1325,BBA,1,2,24,9,0,5,4.67,1.56,5,5,Business studies,33000,0,0,0,1,3,1,1,1,1,1,1,4,4,4.33,0,Dropout
1326,BBA,1,2,24,21,0,3.89,3.17,1.44,5,5,Business Studies,0,0,0,0,1,5,2.67,1,2.33,1,3,1,2.33,2.33,1,2.33,Dropout
1327,BBA,1,1,25,135,0,4.25,3.25,2.34,5,5,Business Studies,0,0,0,0,0,16,2.67,2.33,2,1,3.33,3,3.33,3.33,3,1,Complete
1328,BBA,1,2,24,9,0,3.22,3.83,3.22,5,5,Business Studies,6000,0,0,0,0,1,4.33,5,3.33,0,0,0,0,0,0,0,Dropout
1329,BBA,1,2,25,9,0,4.06,3.2,1.52,5,10,Science,0,0,0,0,2,3,1,1,1,1,1,1,4.67,5,4,0,Dropout
1330,BBA,1,1,23,15,0,4.44,3.17,1.08,6,6,Commerce,23000,0,0,0,2,4,1,1,1,1,1,3,2,2.33,1,3.33,Dropout
1331,BBA,1,2,23,6,0,5,4.33,0.8,5,5,Science,0,0,0,0,0,2,1,1,1,1,3.67,2.33,0,0,0,0,Dropout
1332,BBA,1,2,22,21,0,4.28,3.1,1.6,5,13,Science,0,0,2,0,1,4,1,1,1,3.67,1,2,2,2.33,4.33,5,Dropout
1333,BBA,1,1,25,9,0,4.44,3.92,1.78,8,5,Science,-7000,0,1,0,0,1,3.33,2.67,2.33,0,0,0,0,0,0,0,Dropout
1334,BBA,1,2,25,24,0,3.6,3.3,2.78,5,5,"English Reading, English Writing, Science, Math, Social Studies",52200,0,0,0,2,3,1,2.67,4.67,4,4,1,4.67,5,5,3,Dropout
1335,BBA,1,1,23,123,0,3.4,3.2,3.17,7,10,science,0,0,0,0,0,13,3.67,4,4.33,4.33,5,4,3,3.67,4.33,3.33,Complete
1336,BBA,1,1,24,9,0,5,4.42,3,5,5,Science,0,0,0,0,0,1,4,4.33,3.67,0,0,0,0,0,0,0,Dropout
1337,BBA,1,1,24,12,0,3.81,3.75,1.28,5,5,Business study,0,0,0,0,0,2,1,1,2.67,2,4.33,2.67,0,0,0,0,Dropout
1338,BBA,1,1,25,0,0,4.63,3.08,0,3,3,Business Studies,37000,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,Dropout
1339,BBA,1,2,26,123,0,4.44,4.3,2.59,5,5,Business Studies,0,0,0,0,1,14,1,3,1,2.33,1,2,2.67,2.67,2.33,4.33,Complete
1340,BBA,1,2,28,51,0,4.63,3.7,1.67,5,5,Commrice,0,0,0,0,0,5,2.67,1,3,3,1,1,2.67,1,3.33,2.67,Dropout
1341,BBA,1,2,25,9,0,3.67,2.83,1.33,5,5,Business Studies,37000,0,0,0,0,2,1,1,1,3,4.33,3.67,0,0,0,0,Dropout
1342,BBA,1,1,25,24,0,4.94,5,1.36,4,5,Science,0,0,5,0,0,5,1,1,1,2.33,1,1,3,1,2.67,2.67,Dropout
1343,BBA,1,1,27,27,0,4.94,5,1.17,4,5,Business Studies,25250,0,3,1,0,4,1,1,1,3,3.67,3.33,0,0,0,0,Dropout
1344,BBA,1,1,24,33,0,3.89,3.92,1.59,5,5,Business Studies,0,0,0,0,1,6,1,2.67,1,2,1,2,2.67,3.33,3.33,3.33,Dropout
1345,BBA,1,1,27,123,0,2.8,3.1,2.96,5,5,SCIENCE +COMMERCE,0,0,0,0,3,14,4,3,4,4,4.67,3,4,3.67,3,4,Complete
1346,BBA,1,1,23,0,0,4.28,3.92,0,5,5,Business Studies,28000,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1347,BBA,1,1,24,21,0,5,4.08,1.53,4,4,Business Studies,0,0,0,0,1,10,1,1,1,2.33,1,3.67,3.33,3,3.67,4,Dropout
1348,BBA,1,1,24,78,0,4.44,4.75,2.63,5,5,B.studies,0,0,0,1,1,9,4.67,3.33,4.67,5,3.33,2.67,4.67,3,3.33,2.67,Dropout
1349,BBA,1,1,24,21,0,4.19,3.5,1.88,8,8,SCIENCE,0,0,0,0,0,3,3,1,2.67,1,3,2,4.33,3.33,3.67,0,Dropout
1350,BBA,1,2,24,15,0,4.44,3.92,1.58,5,5,Science,41000,0,0,0,1,3,1,1,1,3.33,2.67,1,3.67,4.33,3.67,0,Dropout
1351,BBA,1,1,24,27,0,4.78,4.08,1.67,5,5,Business Studies,0,0,0,0,1,5,2.33,1,1,3.33,2,1,1,1,3,4.67,Dropout
1352,BBA,1,1,28,12,0,5,4,1.43,5,5,Science,22000,0,0,0,1,3,1,1,1,1,1,2,3,4.33,4.67,0,Dropout
1353,BBA,1,2,23,18,0,3.94,3.08,1.61,5,5,BUSINESS STUDIES,0,0,0,0,2,3,2,2,2,3,3.33,3.33,1,1,0,0,Dropout
1354,BBA,1,1,24,0,0,4.63,3.33,0,5,5,Business Studies,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1355,BBA,1,1,23,27,0,4.06,4,1.97,5,5,Business Studies,0,1,0,0,4,6,1,1,1,1,4.33,1,1,2.67,3,2.33,Dropout
1356,BBA,1,1,25,33,0,5,4.08,1.74,5,5,Business Studies,1000,0,0,0,6,6,1,1,2.67,4.67,1,1,1,2,2.67,2,Dropout
1357,BBA,1,2,23,123,0,4.88,5,3.97,5,5,Business Studies,0,12,1,0,0,14,5,5,5,5,4.67,5,5,5,5,5,Complete
1358,BBA,1,1,24,9,0,3.06,3.17,0.8,5,5,Business Studies,0,0,0,0,2,3,1,1,1,1,2.33,2,1,1,2.67,0,Dropout
1359,BBA,1,2,24,12,0,3.57,3.67,0.94,5,5,Humanities,0,0,0,0,1,3,1,2,1,2,3.33,2.33,0,0,0,0,Dropout
1360,BBA,1,2,24,33,0,4.06,4.42,1.98,5,5,Business Studies,52000,0,0,1,1,5,1,1,1,2.33,1,2.33,3.67,3,1,2.67,Dropout
1361,BBA,1,1,26,6,0,4.19,2.58,1.56,5,5,BUSINESS STUDIES,0,0,0,0,1,1,1,4.67,2,0,0,0,0,0,0,0,Dropout
1362,BBA,1,1,22,27,0,4.72,4.25,1.64,5,5,Business studies,0,0,0,0,1,4,1,1,4,2.33,2,2.67,2.33,3,4,4.33,Dropout
1363,BBA,1,1,28,0,0,4.88,4.5,0,5,5,Science,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1364,BBA,1,1,22,132,0,4,4.08,3.12,5,5,Business Studeis,0,0,0,0,0,14,2.67,2.33,3.67,4,4.33,3.67,4,4.33,3.67,3.67,Complete
1365,BBA,1,1,22,123,0,4.17,4.08,2.97,5,5,Business Studies,0,0,0,0,3,14,4,2,3.33,3,5,3.67,4.67,4,4.33,5,Complete
1366,BBA,1,1,23,21,0,4.39,3.75,1.57,5,5,BUSINESS STUDIES,0,0,0,0,1,3,2.33,2.33,2.33,1,2,2.67,3.67,2.67,0,0,Dropout
1367,BBA,1,1,24,3,2,3.72,3.08,0.67,4,4,Business Studies,-15000,0,0,0,1,2,1,1,1,1,1,3.67,0,0,0,0,Dropout
1368,BBA,1,1,25,9,0,3.81,4.58,1.06,4,5,Science,0,0,0,0,0,2,1,1,2.33,2.33,1,4.67,0,0,0,0,Dropout
1369,BBA,1,2,26,12,0,3.69,4.25,2.06,12,12,Business Studies,0,1,0,0,0,2,1,2.33,1,4.67,4.67,4.67,0,0,0,0,Dropout
1370,BBA,1,1,23,21,0,3.5,4.08,1.79,5,5,Business Studies,0,0,0,0,0,3,2,3.33,1,1,3.33,2.33,2.67,4.33,3.33,0,Dropout
1371,BBA,1,1,26,15,0,4.56,3.33,1.5,5,5,Business Studies,36000,0,0,0,0,2,2.67,1,2,2.67,2.67,4,0,0,0,0,Dropout
1372,BBA,1,2,24,15,0,3.94,3.33,1,5,5,Business Study,39000,0,0,0,3,5,1,2.33,1,2,2.33,2,1,1,1,1,Dropout
1373,BBA,1,1,23,12,0,3.67,2.75,0.9,5,5,Business Studies,37000,0,0,0,1,3,1,1,2,2,1,1,4.33,2,0,0,Dropout
1374,BBA,1,1,22,9,0,2.2,3.5,1.8,5,5,Muxed,0,0,0,0,1,2,4,1,1,3.67,1,4.33,0,0,0,0,Dropout
1375,BBA,1,2,26,123,0,3.4,3.9,3.18,5,5,"Social Studies, Math, Science, Language Arts Writing, Language Arts Reading.",0,4,0,0,0,13,3.67,4.67,2,5,4.67,5,4,2.67,3.33,3.33,Complete
1376,BBA,1,2,24,0,0,3.83,3.75,0,5,5,Commerce,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1377,BBA,1,1,29,0,0,5,3.25,0,5,5,Business Studies,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1378,BBA,1,2,26,69,0,4.81,4,1.75,5,5,Business Studies,48000,0,0,0,1,8,1,1,1,2.67,2,2.33,2.67,2.33,3,3,Dropout
1379,BBA,1,1,24,123,0,4.06,4,3.85,5,5,Business Studies,0,11,14,0,0,14,5,5,5,4.33,4.33,4.33,5,4.67,5,5,Complete
1380,BBA,1,2,25,18,0,2.94,4.1,1.67,5,5,Business Studies,0,0,0,0,0,3,2,2.67,3.67,1,1,3.33,1,2.33,2,0,Dropout
1381,BBA,1,1,26,24,0,4.5,4.08,1.83,5,5,Science,0,0,0,0,0,4,2.33,2,2.67,1,2,2.67,3,3.33,1,3.33,Dropout
1382,BBA,1,2,26,48,0,4.31,4.6,1.19,5,5,Business Studies,0,0,0,0,1,5,1,1,3.33,1,2.33,2.67,3,1,1,1,Dropout
1383,BBA,1,1,28,36,0,3.88,3.2,0.47,5,5,BUssiness Studies,48000,0,0,0,3,4,1,1,1,1,1,2.33,1,2,1,0,Dropout
1384,BBA,1,2,23,0,0,4.33,4.58,0,5,5,Business Study,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1385,BBA,1,1,23,30,0,4.11,3.83,1.76,8,5,Business,0,0,0,0,0,5,1,1,2,2.67,1,2,2,4,2.67,4.33,Dropout
1386,BBA,1,1,24,9,0,4.22,3.33,0.67,8,8,Business,0,0,0,0,2,4,1,1,1,1,1,1,1,1,1,2.67,Dropout
1387,BBA,1,1,23,123,0,5,4.33,3.01,8,8,SCIENCE,0,3,0,0,3,13,4.33,4,3.33,4,3.33,4,4,3,2,4,Complete
1388,BBA,1,2,25,123,0,4.19,4.5,3.06,5,5,business study,0,2,5,0,0,12,4,3.67,4,2,4.67,3.67,2.33,1,1,1,Complete
1389,BBA,1,1,27,18,0,4.2,3.6,1.89,7,13,"Social Studies, Mathematics, Science, Language arts Reading, Language arts Writing",4800,0,0,0,0,2,2.67,2,4,0,0,0,0,0,0,0,Dropout
1390,BBA,1,1,24,123,0,3.78,3.67,3.44,5,5,B.Studies,0,5,13,0,0,13,4,4,4,5,5,5,4.67,4.33,4,4.67,Complete
1391,BBA,1,1,25,9,0,4.31,3.17,0.96,5,5,BUSINESS STUDIES,4200,0,0,0,1,4,1,1,1,1,1,1,1,1,3.33,4.33,Dropout
1392,BBA,1,2,23,123,0,4.39,5,3.74,5,5,Business Studies,0,11,2,0,0,13,5,5,4.67,5,4.67,5,5,4.67,5,5,Complete
1393,BBA,1,2,23,15,0,3.72,3.83,1.13,5,5,Business Studies,0,0,0,0,0,4,1,1,1,1,1,1,1,3,2.67,3,Dropout
1394,BBA,1,1,25,15,0,5,4.33,1.33,5,5,Business Studies,37000,0,0,0,0,3,1,1,1,2,1,3.33,3,4,3.33,0,Dropout
1395,BBA,1,1,25,0,0,5,4.08,0,5,5,bussiness,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Dropout
1396,BBA,1,2,23,123,0,4.72,4.5,3.83,5,5,Business Studies,0,12,0,0,0,13,5,5,4.67,4.67,4.67,4,5,4.67,5,5,Complete
1397,BBA,1,1,22,9,0,4.06,3.25,1.11,8,8,Humanities,-15000,0,0,0,1,1,2.33,2,2,0,0,0,0,0,0,0,Dropout
1398,BBA,1,1,25,42,0,5,4.08,1.9,8,8,SCIENCE,37000,0,0,0,6,6,1,1,1,3.67,3.67,3.33,2.33,2.33,3,2.33,Dropout
1399,BBA,1,1,25,54,0,4.19,4.9,1.31,5,5,Business Studies,30500,0,0,1,5,7,1,4,1,2,1,1,3,2,1,2,Dropout
1400,BBA,1,1,25,12,0,5,4.17,1.78,5,5,Commerce,37000,0,0,0,0,2,1,2.33,1,4,4.33,4,0,0,0,0,Dropout
1401,BBA,1,2,23,18,0,4.78,4.17,1.52,5,5,Business Study,0,0,0,0,0,3,1,1,2.67,1,3.67,4.33,3.33,3.33,2.33,0,Dropout
1402,BBA,1,2,22,33,0,4.72,4.5,2.61,5,5,business studies,0,0,0,1,0,5,3,3,4,4.33,4,4,4,4,1,1,Dropout
1403,BBA,1,1,23,18,0,4.56,4.83,2.5,5,5,Business Studies,37000,0,0,0,0,2,2.67,2.33,2.67,4.33,5,4,0,0,0,0,Dropout
1404,BBA,1,1,23,0,0,4.39,4,0,5,5,Business Studies,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1405,BBA,1,1,23,0,0,2.8,4.25,0,5,5,"Science,Maths,english,social studies",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1406,BBA,1,1,24,12,0,4.56,4,0.93,4,5,BUSINESS STUDIES,23000,0,3,0,0,3,1,1,2,1,2,2.67,2,0,0,0,Dropout
1407,BBA,1,1,24,0,0,4.19,3.92,0,5,5,Business Studies,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1408,BBA,1,1,24,9,0,5,4.08,1.28,5,5,Commerce,0,0,0,0,1,2,1,1,1,3.33,4,3.33,0,0,0,0,Dropout
1409,BBA,1,2,24,123,0,5,5,3.91,5,5,Business Studies,0,11,2,0,0,13,5,5,5,5,4,5,5,5,5,4.67,Complete
1410,BBA,1,1,23,69,0,3.72,3.75,2.45,5,5,Business Studies,28000,0,0,0,2,9,4.33,2.67,3.67,4,3,3.67,5,4.67,3,3.33,Dropout
1411,BBA,1,1,25,51,0,4.5,4,1.64,5,5,Business Studies,0,0,0,0,0,6,2.67,1,1,2,3,2.33,3,1,3,3,Dropout
1412,BBA,1,1,23,9,0,4.44,3.92,1.22,5,5,Business Studies,37000,0,0,0,0,2,1,1,1,3.67,3.67,3,0,0,0,0,Dropout
1413,BBA,1,1,25,123,0,4.69,5,3.91,5,5,Business studies,0,11,1,0,1,12,5,5,5,5,5,5,5,5,5,5,Complete
1414,BBA,1,2,26,3,0,5,5,0.56,0,0,Science,0,0,1,0,0,1,2.67,1,1,0,0,0,0,0,0,0,Dropout
1415,BBA,1,1,23,15,0,5,5,1.29,5,5,Science,37000,0,5,0,0,5,1,1,1,1,1,1,1,1,1,2,Dropout
1416,BBA,1,2,24,126,0,5,5,3.65,5,5,Science,0,7,6,0,0,13,5,5,4,5,5,4.33,4.67,4.67,3.67,5,Complete
1417,BBA,1,2,26,0,0,5,5,0,5,5,SCIENCE,19000,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1418,BBA,1,2,27,0,0,5,5,0,5,5,SCIENCE,19000,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1419,BBA,1,1,27,9,0,4.81,5,1.78,5,5,BUSINESS STUDIES,25750,0,2,0,0,2,1,1,1,4,4.67,5,0,0,0,0,Dropout
1420,BBA,1,2,25,0,0,5,5,0,11,11,BUSINESS STUDIES,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1421,BBA,1,2,23,0,0,5,5,0,5,5,Science,19000,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1422,BBA,1,2,24,123,0,5,5,3.34,5,5,Science,0,3,11,0,0,13,2.67,3.33,3.33,4,4,5,4,4.67,4,5,Complete
1423,BBA,1,2,26,0,0,3.8,4,0,5,5,"SCIENCE, SOCIAL STUDIES,ENGLISH(RLA), MATHS",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1424,BBA,1,1,22,15,0,3.78,4.36,1.33,1,10,Accounting,0,0,0,0,1,3,1,1,1,3,1,4.33,2.33,3.67,2.33,0,Dropout
1425,BBA,1,1,23,24,0,3.61,4.17,1.78,5,5,Business Studies,37000,1,0,0,1,4,1,1,1,3.33,2.33,1,2.33,4.67,2.67,4.33,Dropout
1426,BBA,1,1,23,33,0,4.39,4,1.69,5,5,Business Study,0,0,0,0,0,5,1,1,1,2,2.67,3,3,3.33,3,3.67,Dropout
1427,BBA,1,2,24,18,0,4.81,3.92,1.63,5,5,BUSINESS STUDIES,37000,0,0,0,1,3,3.67,1,2.33,1,4.67,2,3,1,3.33,0,Dropout
1428,BBA,1,1,23,27,0,3.28,4.08,1.59,5,5,Business Studies,1000,0,0,0,1,5,2,2.67,1,1,1,3,2,2,2,1,Dropout
1429,BBA,1,2,24,123,0,3.4,4.25,3.78,7,7,science,0,11,0,0,1,12,5,5,4.33,5,5,5,4.67,5,4,4.67,Complete
1430,BBA,1,2,24,48,0,3.75,4,1.7,1,5,GED,52000,0,0,0,4,9,1,2.67,1,4.33,1,1,2.33,3.33,3.67,2.33,Dropout
1431,BBA,1,2,24,0,0,5,4.5,0,4,4,BUSINESS STUDIES,38000,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Dropout
1432,BBA,1,1,24,27,0,5,3.67,1.76,9,5,SCIENCE,0,0,0,0,0,5,1,1,3,3.33,3.67,2.67,2.67,4,2.33,3.33,Dropout
1433,BBA,1,1,24,123,0,5,3.5,3.28,8,8,BUSINESS STUDIES,0,4,0,0,9,14,4.67,4.33,4,5,4.67,1,5,2.33,3,3.33,Complete
1434,BBA,1,1,23,39,0,5,4,1.81,11,11,Business Studies,53000,0,0,0,0,6,2.33,2,1,3,2,1,1,3,2,3,Dropout
1435,BBA,1,1,23,51,0,4.44,4.17,2.79,6,6,SCIENCE,1000,3,0,0,1,6,1,1,1,1,3.33,4.67,1,5,3.67,5,Dropout
1436,BBA,1,1,24,123,0,5,4.42,3.77,5,5,science,0,12,13,0,0,13,5,5,5,5,5,5,5,4.33,5,5,Complete
1437,BBA,1,1,24,0,0,3.94,3.58,0,5,5,Science,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1438,BBA,1,1,22,3,0,5,4.08,0.25,5,5,Business Studies,0,0,0,0,1,3,1,1,1,1,1,1,1,2,0,0,Dropout
1439,BBA,1,2,24,45,0,2.8,4.25,2.91,7,10,GED,0,3,0,0,1,6,1,1,1,4.33,5,4.67,3.67,4.33,5,2.67,Dropout
1440,BBA,1,1,24,3,0,5,4.33,0.58,5,5,Business Studies,0,0,0,0,1,3,1,1,1,1,1,1,3.33,1,0,0,Dropout
1441,BBA,1,2,23,27,0,5,4.83,1.86,5,5,Science,0,0,0,0,1,5,1,1,1,1,2.67,2,2,4.67,3.33,4,Dropout
1442,BBA,1,2,26,51,0,3.8,4.5,3.19,2,10,Science,0,4,0,0,2,6,1,1,1,1,5,4.67,1,5,5,5,Dropout
1443,BBA,1,1,27,120,0,4.69,4.75,3.78,3,3,Business Studies,0,11,0,0,1,12,1,4.33,4.67,4.67,5,4.67,5,5,5,5,Dropout
1444,BBA,1,1,25,123,0,5,4.83,3.55,5,5,science,0,6,0,0,2,14,5,5,4.67,4.33,4,4.33,4,5,4,5,Complete
1445,BBA,1,1,22,24,0,4.17,4.75,1.6,11,11,COMMERCE,0,0,0,0,1,5,1,1,1,1,3,2.33,1,4.33,3,3,Dropout
1446,BBA,1,2,25,123,0,4.88,3.67,2.97,4,4,BUSINESS STUDIES,0,0,0,0,2,11,3.33,3.33,4.33,4,4,3.33,2.67,4.33,3.67,4.33,Complete
1447,BBA,1,1,24,6,0,4.31,4.42,0.47,5,5,Business Studies,-21500,0,0,0,0,2,1,1,1,1,2,2.33,0,0,0,0,Dropout
1448,BBA,1,1,22,15,0,3.78,3.75,1.78,5,5,B-Studies,0,0,0,0,1,2,3,2,1,3,3.33,4.33,0,0,0,0,Dropout
1449,BBA,1,1,25,9,0,4.6,4.5,1.78,5,13,Science,36000,0,0,0,0,2,1,1,1,5,4.33,4.33,0,0,0,0,Dropout
1450,BBA,1,1,23,0,0,4.83,4.25,0,6,5,commerce,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1451,BBA,1,1,24,0,0,4.89,4.42,0,5,5,BUSINESS STUDIES,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1452,BBA,1,2,24,18,0,5,5,3.61,5,5,Science,0,1,2,0,0,2,4.33,4.33,5,5,4.67,4.33,0,0,0,0,Dropout
1453,BBA,1,2,26,36,0,4.88,4.1,1.49,6,6,Science,0,0,0,0,0,8,1,1,1,3.67,4,3,2.67,2.33,2,2.67,Dropout
