Id_Key,Dept,Gender,Age,Total Comp,District,SSC_RES,HSC,CGPA,SSC_Board,HSC_Board,GroupOrSubject,TotalDue,ScholarshipCount,WaiverCount,ReAdmission,TotalLateRegFineCount,StudyDurationAtUiu,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Status
1053,1,2,23,123,0,4.88,5,3.86,5,5,Commerce,0,12,15,0,0,13,5,5,5,5,4.67,5,4.33,5,5,4.67,Complete
1054,1,2,23,0,0,4.25,3.92,0,5,5,Science,400,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1055,1,1,24,123,0,4.85,4.42,3.68,10,5,Business Study,0,10,0,0,0,13,4.67,4.67,5,4.67,5,5,5,5,5,5,Complete
1056,1,2,24,39,0,4.75,4.5,2.07,5,5,Business studies,0,0,0,0,2,5,1,2,2,4.33,2,3.67,5,3.67,2.67,3,Dropout
1057,1,1,24,15,0,3.5,3.67,1.13,5,5,Business Studies,0,0,0,0,0,3,1,1,1,2.67,1,2.33,2.33,2.67,4,0,Dropout
1058,1,1,26,18,0,3.5,4.17,1.22,5,5,Commerce,-30800,0,0,0,0,4,1,1,1,1,3,2.67,1,2,3,4.33,Dropout
1059,1,1,28,123,0,2.6,3.1,2.95,7,13,"English writing,English reading,Math,Social studies,Science",0,0,0,0,1,13,3.33,3,4.67,3.67,3.33,3.67,5,3,4,3.67,Complete
1060,1,1,24,15,0,4.69,3.83,1.33,5,5,Business Studies,0,0,0,0,0,2,1,2.67,2.33,2.33,3.33,2.33,0,0,0,0,Dropout
1061,1,2,25,21,0,4.88,4.42,2.13,5,5,Business Studies,0,0,0,0,0,3,3.33,3,1,4,3,1,3,4,3.67,0,Dropout
1062,1,2,24,12,0,3.6,2.5,1.89,7,7,COMMERCE,0,0,0,0,0,2,2.33,1,1,4.33,4.67,4,0,0,0,0,Dropout
1063,1,1,26,33,0,5,3.75,2.05,5,5,Business Studies,37000,0,0,0,2,6,1,1,1,1,1,3,2.67,3.33,1,3.33,Dropout
1064,1,2,23,123,0,5,4,3.26,5,5,Business Studies,0,1,0,0,0,14,4.67,3.33,4.67,4.67,4.33,3.67,4,4,5,2,Complete
1065,1,2,23,12,0,4.69,4.17,1.72,5,5,Business Studies,1000,0,0,0,0,2,1,1,4.67,3,3.33,3.33,0,0,0,0,Dropout
1066,1,2,24,123,0,5,4.67,3.67,5,5,Business Studies,-408,10,0,0,0,14,4.67,4.67,4.67,4.67,5,5,5,5,5,5,Complete
1067,1,2,25,18,0,4.4,3.8,2.59,7,13,"Science,SocialStudies,Mathematics,EnglishLanguageReading,Writing",0,2,0,0,0,3,1,1,1,5,4.33,5,5,5,5,0,Dropout
1068,1,1,24,15,0,4.75,4,1.29,5,5,B.Studies,0,0,0,0,0,3,1,1,2.67,2.67,1,2.67,1,3.33,2.67,0,Dropout
1069,1,2,25,27,0,5,4.5,2.61,5,5,Business Studies,-200,0,0,0,0,4,1,1,1,4.33,5,4,4.33,5,4.33,4.67,Dropout
1070,1,1,25,18,0,4.31,4,1.38,4,5,Business Studies,0,0,0,0,0,4,2.33,1,2.67,2.33,2.33,2,1,1,1,1,Dropout
1071,1,1,25,33,0,4.75,3.75,1.6,5,5,Business Studies,0,0,0,0,1,6,1,1,1,1,3,2,2,1,2.67,1,Dropout
1072,1,2,24,18,0,5,4.25,2.56,5,5,Buisness Study,1200,0,0,0,1,2,3,4,3.33,3,4.67,3.33,0,0,0,0,Dropout
1073,1,2,23,123,0,4.19,3.67,2.72,5,5,Commerce,0,0,0,0,0,15,3,4.33,4,3.33,3.67,3.33,3,2.67,5,2,Complete
1074,1,1,25,24,0,4.75,4.83,2.07,5,5,commerce,0,0,0,0,0,3,1,2.67,3,2,3.67,4,3.33,4,4,0,Dropout
1075,1,2,24,15,0,4.38,3.83,2.28,5,5,Business Studies,0,0,0,0,0,2,1,3,3.33,4.67,4,3.67,0,0,0,0,Dropout
1076,1,2,25,123,0,4.56,4.42,3.14,5,5,BUSINESS STUDIES,-50,0,0,0,0,15,5,3.67,3,3.67,4.33,3.33,4,4.33,4.67,3.67,Complete
1077,1,1,26,123,0,4,3.4,2.75,2,10,Science,0,0,14,0,1,14,3.67,3.33,3,3.33,3.33,3.33,3.67,3.33,4.67,3,Complete
1078,1,2,26,0,0,2.6,3,0,2,7,"Maths , Accounting",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1079,1,1,23,123,0,5,4.25,3.08,5,5,Business,0,2,0,0,0,14,5,4.33,4,5,5,4.67,4,3.67,5,3.33,Complete
1080,1,1,25,135,0,3.69,3,2.67,5,5,COMMERCE,0,2,0,0,0,17,3.67,2.33,3,3.67,4,3.33,2.67,3.67,3,2.67,Complete
1081,1,1,24,21,0,3.56,3.08,1.5,5,5,Business Studies,0,0,0,0,0,5,1,2,2.67,2.67,3,1,1,2,1,2,Dropout
1082,1,2,24,30,0,5,3.83,1.5,5,5,Commerce,0,0,0,0,0,6,2,1,2.67,1,1,1,1,1,2,1,Dropout
1083,1,2,24,36,0,4.75,3.75,1.86,5,5,Business Studies,0,0,0,0,1,7,2,2,2.67,2.33,3,1,2,1,3.33,2,Dropout
1084,1,1,23,0,0,5,3.42,0,5,5,Business Studies,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1085,1,2,23,123,0,5,5,2.78,5,5,Business Studies,0,1,14,0,0,15,3.67,3,1,2.33,1,4.33,3.33,2.67,2,4,Complete
1086,1,1,25,9,0,4.88,3.9,1.61,5,5,Science,1000,0,0,0,0,2,1,1,1,4.67,4,4,0,0,0,0,Dropout
1087,1,1,26,9,0,4.81,3.83,2.89,5,5,Secretarial Science,36000,0,0,0,0,1,4.33,4.33,3,0,0,0,0,0,0,0,Dropout
1088,1,1,24,48,0,4.75,4.58,1.89,4,5,Business Studies,0,0,0,0,1,9,1,1,1,1,1,1,1,2,4,1,Dropout
1089,1,1,24,123,0,4.88,4,2.66,5,5,Business Studies,0,0,0,0,1,15,2.67,3,3.33,3.33,2,3.67,3,2,3.33,2.67,Complete
1090,1,1,24,9,0,4.06,4,1.2,5,5,Commerce,200,0,0,0,0,2,1,3.33,1,2.67,3,1,0,0,0,0,Dropout
1091,1,2,25,123,0,5,2,3.88,7,7,Science,0,10,0,0,0,14,4.67,4.67,4.33,4.67,5,5,5,5,5,5,Complete
1092,1,1,27,6,0,4.38,4.75,1.22,4,5,BUSINESS STUDIES,0,0,0,0,0,1,1,3.33,2.33,0,0,0,0,0,0,0,Dropout
1093,1,2,24,0,0,4.81,4.25,0,5,5,Commerce,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1094,1,2,24,0,0,4.56,4.58,0,5,5,Business Studies,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1095,1,1,24,123,0,4.31,4.42,3.16,5,5,Business Studies,0,3,0,0,0,13,5,4.67,4.67,5,4.67,4.33,4.67,5,5,4,Complete
1096,1,1,24,72,0,4.75,4.33,2.21,5,5,Business Studies,0,0,9,0,2,9,2.33,3.67,3,1,1,1,3,3,3.67,2.33,Dropout
1097,1,2,24,12,0,3.5,2.83,0.95,5,5,Business Studies,37000,0,0,0,0,3,1,1,1,1,2.67,2,1,4,2,0,Dropout
1098,1,2,23,12,0,4.31,3.92,1.83,5,5,Business Studies,37000,0,0,0,0,2,1,1,2.33,4.33,4.33,4,0,0,0,0,Dropout
1099,1,2,27,123,0,4.63,3.2,3.07,5,5,BUSINESS STUDY,0,1,13,0,0,13,3.33,4,3,3,4.33,4.67,4,3.67,5,5,Complete
1100,1,1,25,120,0,5,4.25,2.8,11,11,Business Studies,23000,2,0,0,1,15,1,4.33,4,3.67,4,4.33,3.67,3.67,3.33,4.33,Dropout
1101,1,1,24,3,0,4.75,4,0.78,5,5,Commerce,0,0,0,0,0,1,3.33,1,1,0,0,0,0,0,0,0,Dropout
1102,1,1,24,15,0,5,4.5,1.15,5,5,Business Studies,38000,0,0,0,0,3,1,1,1,1,3.33,3,2.33,3.67,3,0,Dropout
1103,1,1,26,123,0,4.38,4.7,3.81,5,5,Business,0,12,0,0,1,13,4.67,5,5,5,5,5,5,5,5,5,Complete
1104,1,1,23,0,0,5,3.54,0,5,5,Business Studies,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1105,1,2,26,123,0,5,4.33,3.13,5,5,BUSINESS STUDIES,0,1,0,0,0,14,3.67,4,4.67,4,4,4.33,3,4.33,5,4.67,Complete
1106,1,1,24,123,0,4.63,4.25,3.33,1,1,Business Studies,0,3,0,0,1,15,4.33,4,1,4,4.33,4.67,4.67,4.33,3.33,3.67,Complete
1107,1,1,25,24,0,4.13,4.83,1.83,5,5,Buissness Studies,0,0,0,0,0,5,2,4,3,3.67,3,2,1,2,2,2.33,Dropout
1108,1,2,26,36,0,4.56,4.67,1.91,5,5,Business Syudies,37400,0,0,0,0,5,1,1,1,3,4.33,2.67,2.67,5,2.67,2,Dropout
1109,1,1,27,123,0,5,4.5,3.02,9,5,Business Studies,0,0,0,0,1,16,3.67,3.67,3.33,4,4,3.67,5,4.67,3.67,3.33,Complete
1110,1,2,24,123,0,4.69,4.5,3.52,5,5,Business Studies,0,7,0,0,0,14,4,5,4.67,4.33,3.67,5,4.33,4.33,5,4.67,Complete
1111,1,1,24,0,0,4.75,3.58,0,5,5,Commerce,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1112,1,2,24,27,0,5,4.42,2.42,5,5,Business Studies,0,1,0,0,0,4,1,1,1,2.33,4.67,4.67,4.67,5,4.67,4,Dropout
1113,1,2,24,9,0,4.88,4.25,1.11,5,5,Business,37000,0,0,0,0,3,1,1,1,1,1,1,3.67,3,3,0,Dropout
1114,1,1,25,24,0,4.56,4,1.61,5,5,Business studies,37000,0,0,0,1,4,1,1,1,1,3,3,3.33,2,3,4,Dropout
1115,1,1,23,123,0,4.25,3.58,2.63,5,5,Commerce,0,1,0,0,5,16,2.67,3.67,3.67,3,3,3,4.33,2,3.33,2,Complete
1116,1,1,26,33,0,4.13,4.25,1.97,5,5,Business Studies,0,0,0,0,2,6,1,2.33,2,4,1,3.67,2.33,2,2,1,Dropout
1117,1,1,25,9,0,5,3.58,1.25,11,11,BUSINESS STUDIES,37000,0,0,0,0,2,1,1,1,2,2,4,0,0,0,0,Dropout
1118,1,1,24,123,0,4.5,3.67,3.07,5,5,Busines studies,0,1,0,0,3,15,4,4,4.67,4,4,3.33,4,3.33,4,3.67,Complete
1119,1,2,25,24,0,4.94,4.08,2.25,5,5,Business Studies,0,0,0,0,0,3,4.33,2.33,3.33,2,1,2.33,3.67,4,4,0,Dropout
1120,1,1,22,9,0,5,4.33,1.56,5,5,Business Studies,0,0,0,0,0,2,1,1,1,3.67,4.67,4,0,0,0,0,Dropout
1121,1,1,25,123,0,4.81,4.67,3.11,5,5,BUSINESS STUDIES,0,0,0,0,0,14,4.67,3.33,3.67,4,4.67,3.33,3,4.33,4.67,4,Complete
1122,1,1,26,132,0,5,4.9,2.98,6,6,Science,0,0,11,0,1,12,3.67,4,4,3.67,4.33,4,2.67,4,3.67,3.67,Complete
1123,1,1,24,123,0,4.63,3.42,2.63,5,5,B.STUDIES,-10,0,0,0,5,15,5,2.67,3,3.33,1,3.67,4,3.67,3.33,3.33,Complete
1124,1,1,24,21,0,3.94,3.92,1.3,5,5,BUSINESS STUDIES,0,0,0,0,0,4,1,2.67,1,2,2,2.67,2.33,1,1,1,Dropout
1125,1,1,26,6,0,5,4.5,0,5,5,Science,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,Dropout
1126,1,2,26,18,0,5,4.9,1.83,5,5,Business Studies,0,0,0,0,0,3,2,2,1,4.67,4.33,3,0,0,0,0,Dropout
1127,1,1,25,30,0,5,3.33,1.97,5,5,Business Studies,0,0,0,0,0,6,3.33,3.67,2.33,2,2.33,2,2,1,1,2.33,Dropout
1128,1,1,25,132,0,4.5,4.92,3.05,6,6,HUMANITIES,0,1,0,0,1,15,4,3.33,3.67,2.67,3.33,4,5,3,4.67,4.67,Complete
1129,1,1,27,21,0,4.06,5,2.43,11,0,Accounting,29000,0,4,0,0,4,3,3.33,2.67,4,2.67,5,1,1,1,1,Dropout
1130,1,1,24,12,0,5,4.08,1.06,5,5,BUSINESS STUDIES,-1000,0,0,0,0,2,2,1,1,3,3,2.33,0,0,0,0,Dropout
1131,1,2,27,33,0,3.8,3.8,3.17,7,10,GED,0,0,0,0,1,4,4.33,4.67,4.33,4.67,3.33,5,4.33,2.67,0,0,Dropout
1132,1,2,24,123,0,4.75,5,3.98,5,5,BUSINESS STUDIES,0,11,2,0,0,12,5,5,5,5,5,5,5,5,5,5,Complete
1133,1,1,24,123,0,5,5,3.5,5,5,Science,0,7,6,0,0,13,5,4,4.67,3.33,3.67,2.33,3.67,4.67,5,4,Complete
1134,1,1,24,132,0,4.31,4.08,3.13,5,5,BUSINESS STUDIES,0,5,0,0,0,17,4,3,4,4.67,4.33,3.33,4.33,4,2.33,3,Complete
1135,1,1,27,24,0,5,5,2.96,6,6,Science,0,2,1,0,0,3,1,3.67,2,5,4.67,5,4.67,5,4.67,0,Dropout
1136,1,2,23,132,0,5,5,3.68,11,11,Business Studies,0,8,6,0,0,14,4.67,5,5,4.67,5,5,4.67,4,1,4.33,Complete
1137,1,2,23,3,0,5,4.75,0.44,5,5,Business Studies,37000,0,0,0,0,1,2.33,1,1,0,0,0,0,0,0,0,Dropout
1138,1,1,27,0,0,4.13,5,0,5,5,B. Studies,25750,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
1139,1,1,24,9,0,4.31,5,2.33,5,0,Business Management,0,0,2,0,0,1,2.67,4.33,3,0,0,0,0,0,0,0,Dropout
1140,1,1,25,123,0,5,4.83,2.61,5,5,Science,0,0,0,0,0,16,3.33,4,2.33,3,3.33,3.33,2.33,3.33,2.33,1,Complete
1141,1,2,25,126,0,5,5,3.66,5,5,Business Studies,0,9,5,0,0,14,3.67,5,5,5,5,5,5,4,5,4.67,Complete
1142,1,2,24,45,0,5,5,1.96,5,5,science,3,0,8,0,1,8,2.67,2,3.33,2,2.33,1,2.67,1,2.67,1,Dropout
1143,1,2,24,135,0,4.69,5,3.57,1,1,business studies,0,8,6,0,0,14,5,3.33,4.33,4,4.33,4,4.33,5,4.33,4.67,Complete
1144,1,2,24,123,0,5,5,2.86,5,5,Science,0,1,15,0,0,16,3.33,2.33,4.67,1,2.67,4,4,5,4,3,Complete
1145,1,1,24,123,0,4.88,5,2.89,5,5,Science,0,1,14,0,0,15,1,1,1,1,2.67,2.67,4.33,1,3,2.67,Complete
1146,1,2,25,135,0,5,5,3.64,5,5,Commerce,-2,4,10,0,0,14,4.67,4.67,5,4.67,4.33,3.67,4,4.67,4.33,4.67,Complete
1147,1,2,25,9,0,4.56,5,0.95,6,6,Science,37000,0,2,0,0,2,1,1,1,4.67,2,2,0,0,0,0,Dropout
1148,1,1,25,123,0,5,5,3.13,5,5,Buisness studies,-1,2,12,0,1,14,3.67,3.33,4.33,3,3.33,3.33,5,4.33,2.67,5,Complete
1149,1,1,24,123,0,5,5,3.5,5,5,Science,0,7,7,0,0,14,4,5,4.33,4.67,5,4,4.33,4.33,4.67,5,Complete
1150,1,1,24,123,0,4.8,5,3.73,2,2,"Accounting,Economics,Buiness studies",0,7,7,0,0,14,5,5,5,5,5,5,4.33,5,5,5,Complete
1151,1,2,24,123,0,5,5,3.46,5,5,Commerce,0,3,12,0,0,15,4,4.67,5,4,4.67,5,5,4.67,5,5,Complete
1152,1,1,26,3,0,3.75,5,0.78,5,5,Business,0,0,1,0,0,1,3.33,1,1,0,0,0,0,0,0,0,Dropout
1153,1,1,25,15,0,4.88,4,1.71,4,5,humanities,37200,0,0,0,0,3,1,1,1,1,3,2.33,4.67,4,4.67,0,Dropout
1154,1,1,25,123,0,5,4.42,3.06,5,5,Business Studies,0,0,0,0,0,15,3.33,3,4.33,1,2.33,2,4.67,2,3,4.67,Complete
1155,1,1,26,123,0,3.8,3,2.94,5,5,Commerce,0,1,0,0,0,14,4.67,4.67,4.67,4,5,4.33,4.33,4.67,4.33,4,Complete
1156,1,1,23,9,0,4.38,4.08,1,5,5,Business Studies,37000,0,0,0,0,3,1,1,3,1,2.33,1,3,2,1,0,Dropout
1157,1,1,25,24,0,4.5,4.25,1.81,5,5,Business Studies,6000,0,0,0,0,3,2.33,1,2.33,3.33,2.67,2.33,4.33,4.67,2.33,0,Dropout
1158,1,1,24,57,0,4.75,4.25,1.87,5,5,Business Studies,0,0,0,0,0,7,2,2.67,3.67,1,3.33,2,3.33,1,2.33,3,Dropout
1159,1,1,23,15,0,4.19,3.2,1.11,3,10,GED,37000,0,0,0,3,4,1,1,1,1,2,1,1,1,2,2.33,Dropout
1160,1,1,24,123,0,4.63,4.08,3.04,5,5,Business Study,0,1,0,0,0,15,2.67,2.33,3.33,4,3.33,4.33,4,4,3.33,4.33,Complete
1161,1,2,24,21,0,5,4.75,2.52,5,5,Science,0,2,3,0,0,3,2.33,1,1,5,3.67,5,4.33,4.67,4.67,0,Dropout
1162,1,2,23,126,0,4.63,3.92,3.06,5,5,Business Studies,0,1,14,0,0,14,2.33,3,4.67,4.33,3.67,4.33,5,4,3.67,3.67,Complete
1163,1,1,24,123,0,4.81,3.92,3.13,5,5,Business Studies,0,5,0,0,0,15,1,3.67,3.33,2,1,1,2.33,3.67,3.67,4.67,Complete
1164,1,1,24,6,0,4.19,4.17,0.6,5,5,Commerce,37000,0,0,0,0,2,1,1,1,2,1,3,0,0,0,0,Dropout
1165,1,2,23,123,0,5,4.83,3.27,5,5,Science,0,1,0,0,0,14,5,4,4.67,4.33,4.67,4.33,4.67,4.67,4,4.33,Complete
1166,1,1,25,9,0,4.19,3.58,2.44,5,5,BUSINESS STUDIES,0,0,0,0,0,1,4.33,2.33,3.67,0,0,0,0,0,0,0,Dropout
1167,1,1,25,9,0,4.75,4.25,1.07,5,5,Business Studies,0,0,0,0,0,2,1,1,2,3.67,2.67,0,0,0,0,0,Dropout
